47,21,-21,76,3,0
47,0,-21,73,0,0
47,0,-23,72,0,0
47,0,-20,73,0,0
47,0,-20,69,0,0
47,0,-20,65,0,0
47,0,-21,65,0,0
47,0,-22,64,0,0
47,1,-20,72,6,0
47,0,-22,71,0,0
47,0,-22,72,0,0
47,0,-21,71,0,0
47,0,-22,68,0,0
47,0,-21,67,0,0
47,0,-21,63,0,0
47,0,-22,63,0,0
47,1,-20,71,6,0
47,0,-18,71,0,0
47,0,-21,74,0,0
47,0,-21,75,0,0
47,1,-18,72,2,0
47,0,-23,68,0,0
47,1,-19,68,5,0
47,1,-19,64,5,0
47,1,-19,67,6,0
47,1,-19,66,4,0
47,1,-20,70,6,0
47,1,-20,66,6,0
47,1,-21,66,0,0
47,1,-21,70,0,0
47,1,-22,70,0,0
47,1,-24,68,6,0
47,1,-24,64,6,0
47,1,-23,64,6,0
47,1,-23,66,2,0
47,0,-24,66,0,0
47,1,-22,66,0,0
47,1,-23,65,1,0
47,1,-23,63,1,0
47,1,-24,63,1,0
47,1,-24,62,1,0
47,1,-19,71,6,0
47,1,-18,67,6,0
47,1,-18,69,1,0
47,1,-19,63,6,0
47,1,-18,66,1,0
47,1,-18,65,1,0
47,1,-18,64,1,0
47,1,-18,62,1,0
47,1,-14,63,6,0
47,1,-14,64,5,0
47,1,-14,67,6,0
47,1,-14,68,5,0
47,1,-14,71,6,0
47,1,-14,72,5,0
47,1,-15,64,6,0
47,0,-15,65,0,0
47,1,-15,67,6,0
47,1,-15,68,6,0
47,0,-15,69,0,0
47,1,-15,71,6,0
47,1,-15,72,6,0
47,0,-16,73,0,0
47,0,-16,75,0,0
47,21,-16,76,3,0
47,0,-16,71,0,0
47,0,-16,69,0,0
47,0,-16,67,0,0
47,0,-16,65,0,0
47,0,-16,63,0,0
47,1,-17,72,0,0
47,1,-17,71,0,0
47,1,-17,70,0,0
47,1,-17,67,0,0
47,1,-10,63,6,0
47,1,-10,64,6,0
47,0,-10,65,0,0
47,1,-10,67,6,0
47,1,-10,68,6,0
47,0,-10,69,0,0
47,1,-10,72,6,0
