47,0,26,51,0,0
47,0,27,52,0,0
47,0,28,53,0,0
47,30,26,52,0,0
47,0,24,53,0,0
47,31,25,53,0,1
47,0,26,53,0,0
47,30,28,52,0,0
47,31,27,53,0,1
47,31,27,51,0,0
47,31,25,51,0,1
47,1,25,50,4,0
47,1,24,50,3,0
47,0,24,51,0,0
47,0,38,51,0,0
47,0,27,49,0,0
47,0,25,49,0,0
1,0,30,55,0,0
47,0,24,49,0,0
47,0,23,53,0,0
47,1,23,52,1,0
47,0,22,51,0,0
47,1,21,58,5,0
47,1,23,50,1,0
47,1,27,58,6,0
47,1,24,47,3,0
47,0,25,47,0,0
47,1,23,51,6,0
47,1,23,58,1,0
47,1,21,56,4,0
47,0,27,56,0,0
47,1,29,50,4,0
47,0,30,49,0,0
47,0,30,50,0,0
47,1,31,49,4,0
47,31,31,50,0,1
47,0,32,52,0,0
47,30,32,51,0,0
47,0,32,50,0,0
47,31,33,50,0,0
47,0,33,51,0,0
47,31,33,52,0,1
47,0,34,52,0,0
47,30,34,51,0,0
47,0,34,50,0,0
47,0,35,51,0,0
47,0,37,51,0,0
47,0,36,51,0,0
47,21,22,53,0,0
6,12,21,53,0,0
47,1,22,50,1,0
47,1,22,49,6,0
47,1,22,48,3,0
47,21,21,51,0,0
6,23,20,51,0,0
47,28,25,56,0,0
47,31,29,58,0,0
47,24,29,56,0,0
47,29,25,58,0,0
47,29,23,48,0,0
47,0,28,49,0,0
47,1,23,49,6,0
47,24,31,58,0,0
47,25,31,56,0,0
47,0,26,47,0,0
47,0,28,47,0,0
47,1,19,56,3,0
47,1,25,52,4,0
47,1,24,52,3,0
47,21,21,49,0,0
6,131,20,49,0,0
47,1,24,48,5,0
47,1,25,48,3,0
47,29,26,48,0,0
47,1,27,48,5,0
47,25,27,47,0,0
47,1,26,49,6,0
47,1,23,56,0,0
47,1,28,50,0,0
47,1,27,50,0,0
47,1,19,58,2,0
47,1,26,50,2,0
47,1,29,49,0,0
47,1,28,51,4,0
47,0,29,51,0,0
47,1,30,51,4,0
47,31,30,52,0,1
47,0,29,52,0,0
47,0,31,52,0,0
47,0,29,47,0,0
47,0,30,47,0,0
47,0,31,47,0,0
47,0,32,47,0,0
47,0,33,47,0,0
47,0,34,47,0,0
47,0,35,47,0,0
47,0,36,47,0,0
47,0,37,47,0,0
47,47,38,49,0,0
47,0,38,48,0,0
47,0,38,47,0,0
47,0,39,51,0,0
47,0,39,50,0,0
47,0,39,49,0,0
